Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
4646      	59.3    	-61.14	1    	15.4    	261     	19606.3     	19526.7     
4647      	59.3    	-61.13	1    	15.5    	262     	19611.0     	19531.3     
4648      	59.2    	-61.12	1    	15.6    	263     	19615.6     	19535.9     
4649      	59.2    	-61.11	1    	15.7    	264     	19620.3     	19540.5     
4650      	59.1    	-61.10	1    	15.9    	265     	19625.0     	19545.2     
4651      	59.1    	-61.09	1    	16.0    	266     	19629.7     	19549.8     
4652      	59.0    	-61.08	1    	16.1    	267     	19634.4     	19554.5     
4653      	59.0    	-61.07	1    	16.2    	268     	19639.1     	19559.2     
4654      	58.9    	-61.05	1    	16.3    	269     	19643.9     	19563.9     
4655      	58.9    	-61.04	1    	16.5    	270     	19648.6     	19568.7     
4656      	58.9    	-61.03	1    	16.6    	271     	19653.4     	19573.4     
4657      	58.8    	-61.02	1    	16.7    	272     	19658.1     	19578.1     
4658      	58.8    	-61.03	1    	16.9    	273     	19662.9     	19582.8     
4659      	58.7    	-61.05	1    	17.0    	273     	19667.6     	19587.5     
4660      	58.7    	-61.06	1    	17.1    	273     	19672.3     	19592.2     
4661      	58.6    	-61.07	1    	17.2    	273     	19677.1     	19596.9     
4662      	58.6    	-61.09	1    	17.3    	273     	19681.8     	19601.6     
4663      	58.5    	-61.10	1    	17.4    	273     	19686.6     	19606.3     
4664      	58.5    	-61.12	1    	17.5    	273     	19691.3     	19611.0     
4665      	58.5    	-61.13	1    	17.6    	273     	19696.1     	19615.7     
4666      	58.4    	-61.15	1    	17.7    	273     	19700.8     	19620.5     
4667      	58.4    	-61.16	1    	17.8    	273     	19705.5     	19625.2     
4668      	58.3    	-61.18	1    	17.9    	273     	19710.3     	19629.9     
4669      	58.3    	-61.19	1    	18.0    	273     	19715.0     	19634.6     
4670      	58.2    	-61.20	1    	18.2    	273     	19719.8     	19639.3     
4671      	58.2    	-61.22	1    	18.3    	273     	19724.5     	19644.0     
4672      	58.1    	-61.23	1    	18.4    	273     	19729.3     	19648.7     
4673      	58.1    	-61.25	1    	18.5    	273     	19734.0     	19653.4     
4674      	58.1    	-61.27	1    	18.6    	273     	19738.7     	19658.1     
4675      	58.0    	-61.29	1    	18.7    	273     	19743.5     	19662.8     
4676      	58.0    	-61.31	1    	18.8    	273     	19748.2     	19667.5     
4677      	57.9    	-61.33	1    	18.9    	273     	19753.0     	19672.3     
4678      	57.9    	-61.35	1    	19.0    	273     	19757.7     	19677.0     
4679      	57.8    	-61.37	1    	19.0    	274     	19762.4     	19681.7     
4680      	57.8    	-61.39	1    	19.0    	275     	19767.2     	19686.4     
4681      	57.8    	-61.41	1    	19.0    	275     	19772.0     	19691.2     
4682      	57.7    	-61.43	1    	19.0    	276     	19776.8     	19696.0     
4683      	57.7    	-61.45	1    	19.0    	277     	19781.7     	19700.7     
4684      	57.6    	-61.47	1    	19.0    	278     	19786.5     	19705.5     
4685      	57.6    	-61.49	1    	19.0    	279     	19791.3     	19710.3     
4686      	57.5    	-61.52	1    	19.0    	279     	19796.1     	19715.1     
4687      	57.5    	-61.54	1    	19.0    	280     	19800.9     	19719.9     
4688      	57.4    	-61.56	1    	19.0    	281     	19805.7     	19724.6     
4689      	57.4    	-61.58	1    	19.0    	282     	19810.6     	19729.4     
4690      	57.4    	-61.59	1    	19.0    	282     	19815.4     	19734.2     
4691      	57.3    	-61.59	1    	19.1    	283     	19820.2     	19739.0     
4692      	57.3    	-61.59	1    	19.1    	284     	19825.0     	19743.8     
4693      	57.2    	-61.59	1    	19.1    	285     	19829.8     	19748.6     
4694      	57.2    	-61.59	1    	19.2    	285     	19834.6     	19753.3     
4695      	57.1    	-61.59	1    	19.2    	286     	19839.5     	19758.1     
4696      	57.1    	-61.59	1    	19.3    	287     	19844.3     	19762.9     
4697      	57.0    	-61.59	1    	19.3    	288     	19849.1     	19767.7     
4698      	57.0    	-61.59	1    	19.4    	288     	19853.9     	19772.5     
4699      	57.0    	-61.59	1    	19.4    	289     	19858.7     	19777.2     
4700      	56.9    	-61.59	1    	19.1    	290     	19863.5     	19782.0     
4701      	56.9    	-61.59	1    	18.9    	291     	19868.4     	19786.8     
4702      	56.8    	-61.59	1    	18.6    	292     	19873.2     	19791.6     
4703      	56.8    	-61.59	1    	18.3    	292     	19878.0     	19796.4     
4704      	56.7    	-61.59	1    	18.1    	293     	19882.8     	19801.2     
4705      	56.7    	-61.59	1    	17.8    	294     	19887.6     	19805.9     
4706      	56.6    	-61.59	1    	17.6    	295     	19892.4     	19810.7     
4707      	56.6    	-61.58	1    	17.3    	296     	19897.3     	19815.5     
4708      	56.6    	-61.57	1    	17.1    	297     	19902.1     	19820.3     
4709      	56.5    	-61.56	1    	16.9    	298     	19906.9     	19825.1     
4710      	56.5    	-61.55	1    	16.6    	299     	19911.7     	19829.9     
4711      	56.4    	-61.54	1    	16.4    	300     	19916.5     	19834.7     
4712      	56.4    	-61.53	1    	16.2    	301     	19921.4     	19839.5     
4713      	56.3    	-61.52	1    	16.0    	302     	19926.2     	19844.3     
4714      	56.3    	-61.51	1    	15.8    	303     	19931.1     	19849.1     
4715      	56.3    	-61.50	1    	15.5    	304     	19935.9     	19853.9     
4716      	56.2    	-61.49	1    	15.3    	305     	19940.8     	19858.7     
4717      	56.2    	-61.48	1    	15.2    	306     	19945.6     	19863.5     
4718      	56.1    	-61.47	1    	15.0    	308     	19950.5     	19868.3     
4719      	56.1    	-61.46	1    	14.8    	309     	19955.3     	19873.1     
4720      	56.0    	-61.45	1    	14.6    	310     	19960.1     	19877.9     
4721      	56.0    	-61.44	1    	14.4    	310     	19965.0     	19882.8     
4722      	55.9    	-61.43	1    	14.2    	311     	19969.8     	19887.6     
4723      	55.9    	-61.44	1    	13.9    	311     	19974.7     	19892.4     
4724      	55.9    	-61.45	1    	13.7    	312     	19979.5     	19897.2     
4725      	55.8    	-61.45	1    	13.5    	312     	19984.4     	19902.0     
4726      	55.8    	-61.46	1    	13.3    	313     	19989.2     	19906.8     
4727      	55.7    	-61.47	1    	13.1    	313     	19994.1     	19911.6     
4728      	55.7    	-61.47	1    	12.9    	314     	19998.9     	19916.4     
4729      	55.6    	-61.48	1    	12.6    	315     	20003.8     	19921.2     
4730      	55.6    	-61.49	1    	12.4    	315     	20008.6     	19926.0     
4731      	55.6    	-61.49	1    	12.2    	316     	20013.4     	19930.9     
4732      	55.5    	-61.50	1    	12.0    	316     	20018.3     	19935.7     
4733      	55.5    	-61.51	1    	11.8    	317     	20023.1     	19940.5     
4734      	55.4    	-61.52	1    	11.6    	318     	20028.0     	19945.3     
4735      	55.4    	-61.52	1    	11.4    	319     	20032.8     	19950.1     
4736      	55.3    	-61.53	1    	11.2    	319     	20037.7     	19954.9     
4737      	55.3    	-61.54	1    	11.0    	320     	20042.5     	19959.7     
4738      	55.3    	-61.55	1    	10.8    	321     	20047.4     	19964.5     
4739      	55.2    	-61.57	1    	10.6    	322     	20052.2     	19969.3     
4740      	55.2    	-61.60	1    	10.4    	323     	20057.2     	19974.3     
4741      	55.1    	-61.62	1    	10.2    	323     	20062.1     	19979.2     
4742      	55.1    	-61.64	1    	9.9     	323     	20067.1     	19984.1     
4743      	55.0    	-61.67	1    	9.7     	324     	20072.1     	19989.1     
4744      	55.0    	-61.69	1    	9.4     	324     	20077.0     	19994.0     
4745      	55.0    	-61.71	1    	9.2     	324     	20082.0     	19998.9     
4746      	54.9    	-61.74	1    	8.9     	325     	20087.0     	20003.9     
4747      	54.9    	-61.76	1    	8.7     	325     	20091.9     	20008.8     
4748      	54.8    	-61.79	1    	8.4     	325     	20096.9     	20013.7     
4749      	54.8    	-61.81	1    	8.2     	326     	20101.9     	20018.6     
4750      	54.7    	-61.83	1    	7.9     	326     	20106.8     	20023.6     
4751      	54.7    	-61.86	1    	7.7     	327     	20111.8     	20028.5     
4752      	54.6    	-61.88	1    	7.4     	327     	20116.8     	20033.4     
4753      	54.6    	-61.90	1    	7.2     	328     	20121.7     	20038.4     
4754      	54.6    	-61.94	1    	7.0     	329     	20126.7     	20043.3     
4755      	54.5    	-61.98	1    	6.7     	329     	20131.7     	20048.2     
4756      	54.5    	-62.01	1    	6.5     	330     	20136.6     	20053.1     
4757      	54.4    	-62.05	1    	6.2     	331     	20141.6     	20058.1     
4758      	54.4    	-62.08	1    	6.0     	332     	20146.6     	20063.0     
4759      	54.3    	-62.12	1    	5.8     	332     	20151.5     	20067.9     
4760      	54.3    	-62.15	1    	5.5     	333     	20156.5     	20072.9     
4761      	54.3    	-62.19	1    	5.3     	335     	20161.5     	20077.8     
4762      	54.2    	-62.23	1    	5.1     	335     	20166.4     	20082.7     
4763      	54.2    	-62.26	1    	5.1     	333     	20171.4     	20087.7     
4764      	54.1    	-62.30	1    	5.1     	331     	20176.4     	20092.6     
4765      	54.1    	-62.33	1    	5.1     	330     	20181.3     	20097.5     
4766      	54.0    	-62.37	1    	5.1     	328     	20186.3     	20102.4     
4767      	54.0    	-62.41	1    	5.0     	326     	20191.3     	20107.4     
4768      	54.0    	-62.44	1    	5.0     	325     	20196.2     	20112.3     
4769      	53.9    	-62.48	1    	5.0     	323     	20201.1     	20117.2     
4770      	53.9    	-62.46	1    	5.0     	321     	20205.9     	20122.0     
4771      	53.8    	-62.44	1    	5.1     	320     	20210.8     	20126.7     
4772      	53.8    	-62.41	1    	5.1     	318     	20215.6     	20131.5     
4773      	53.7    	-62.39	1    	5.1     	316     	20220.4     	20136.3     
4774      	53.7    	-62.36	1    	5.1     	315     	20225.2     	20141.0     
4775      	53.7    	-62.34	1    	5.1     	313     	20230.0     	20145.8     
4776      	53.6    	-62.31	1    	5.2     	311     	20234.8     	20150.6     
4777      	53.6    	-62.29	1    	5.2     	310     	20239.6     	20155.4     
4778      	53.5    	-62.26	1    	5.2     	308     	20244.4     	20160.1     
4779      	53.5    	-62.24	1    	5.3     	307     	20249.2     	20164.9     
4780      	53.5    	-62.21	1    	5.3     	305     	20254.0     	20169.7     
4781      	53.4    	-62.18	1    	5.4     	304     	20258.8     	20174.4     
4782      	53.4    	-62.16	1    	5.3     	303     	20263.6     	20179.2     
4783      	53.3    	-62.13	1    	5.2     	303     	20268.4     	20184.0     
4784      	53.3    	-62.11	1    	5.2     	302     	20273.2     	20188.8     
4785      	53.2    	-62.08	1    	5.1     	302     	20278.0     	20193.5     
4786      	53.2    	-62.05	1    	5.0     	301     	20282.8     	20198.3     
4787      	53.2    	-62.01	1    	4.9     	301     	20287.7     	20203.1     
4788      	53.1    	-61.97	1    	4.8     	301     	20292.5     	20207.8     
4789      	53.1    	-61.93	1    	4.7     	300     	20297.3     	20212.6     
4790      	53.0    	-61.90	1    	4.6     	300     	20302.1     	20217.4     
4791      	53.0    	-61.86	1    	4.5     	299     	20306.9     	20222.1     
4792      	53.0    	-61.82	1    	4.5     	299     	20311.7     	20226.9     
4793      	52.9    	-61.78	1    	4.4     	298     	20316.5     	20231.7     
4794      	52.9    	-61.74	1    	4.3     	298     	20321.3     	20236.5     
4795      	52.8    	-61.70	1    	4.2     	297     	20326.1     	20241.2     
4796      	52.8    	-61.67	1    	4.1     	297     	20330.9     	20246.0     
4797      	52.8    	-61.63	1    	4.0     	296     	20335.7     	20250.8     
4798      	52.7    	-61.59	1    	3.9     	295     	20340.5     	20255.5     
4799      	52.7    	-61.55	1    	3.9     	295     	20345.3     	20260.3     
4800      	52.6    	-61.51	1    	3.8     	294     	20350.1     	20265.1     
4801      	52.6    	-61.47	1    	3.7     	293     	20354.9     	20269.9     
4802      	52.6    	-61.45	1    	3.6     	293     	20359.5     	20274.4     
4803      	52.5    	-61.43	1    	3.5     	292     	20364.1     	20279.0     
4804      	52.5    	-61.42	1    	3.6     	292     	20368.7     	20283.5     
4805      	52.4    	-61.40	1    	3.7     	291     	20373.2     	20288.0     
4806      	52.4    	-61.38	1    	3.7     	291     	20377.8     	20292.5     
4807      	52.4    	-61.37	1    	3.8     	291     	20382.3     	20297.1     
4808      	52.3    	-61.35	1    	3.9     	290     	20386.9     	20301.6     
4809      	52.3    	-61.33	1    	4.0     	290     	20391.5     	20306.1     
4810      	52.2    	-61.32	1    	4.0     	290     	20396.0     	20310.6     
4811      	52.2    	-61.30	1    	4.1     	290     	20400.6     	20315.2     
4812      	52.2    	-61.29	1    	4.2     	289     	20405.1     	20319.7     
4813      	52.1    	-61.27	1    	4.3     	289     	20409.7     	20324.2     
4814      	52.1    	-61.25	1    	4.3     	289     	20414.3     	20328.7     
4815      	52.1    	-61.24	1    	4.4     	289     	20418.8     	20333.3     
4816      	52.0    	-61.22	1    	4.5     	289     	20423.4     	20337.8     
4817      	52.0    	-61.20	1    	4.6     	288     	20427.9     	20342.3     
4818      	51.9    	-61.19	1    	4.6     	288     	20432.5     	20346.9     
4819      	51.9    	-61.19	1    	4.7     	288     	20437.1     	20351.4     
4820      	51.9    	-61.19	1    	4.8     	288     	20441.6     	20355.9     
4821      	51.8    	-61.18	1    	4.9     	288     	20446.2     	20360.4     
4822      	51.8    	-61.18	1    	4.9     	288     	20450.7     	20365.0     
4823      	51.8    	-61.17	1    	5.0     	288     	20455.3     	20369.5     
4824      	51.7    	-61.17	1    	4.9     	289     	20459.9     	20374.0     
4825      	51.7    	-61.17	1    	4.8     	290     	20464.4     	20378.5     
4826      	51.6    	-61.16	1    	4.7     	291     	20469.0     	20383.1     
4827      	51.6    	-61.16	1    	4.7     	292     	20473.5     	20387.6     
4828      	51.6    	-61.15	1    	4.6     	293     	20478.1     	20392.1     
4829      	51.5    	-61.15	1    	4.5     	294     	20482.7     	20396.6     
4830      	51.5    	-61.15	1    	4.4     	295     	20487.2     	20401.2     
4831      	51.5    	-61.14	1    	4.4     	296     	20491.8     	20405.7     
4832      	51.4    	-61.14	1    	4.3     	298     	20496.3     	20410.2     
4833      	51.4    	-61.14	1    	4.2     	299     	20500.8     	20414.6     
4834      	51.3    	-61.13	1    	4.2     	300     	20505.3     	20419.1     
4835      	51.3    	-61.13	1    	4.1     	302     	20509.8     	20423.6     
4836      	51.3    	-61.13	1    	4.0     	303     	20514.3     	20428.1     
4837      	51.2    	-61.13	1    	4.0     	305     	20518.8     	20432.5     
4838      	51.2    	-61.13	1    	3.9     	306     	20523.3     	20437.0     
4839      	51.2    	-61.13	1    	3.9     	308     	20527.8     	20441.5     
4840      	51.1    	-61.13	1    	3.8     	310     	20532.3     	20446.0     
4841      	51.1    	-61.13	1    	3.8     	311     	20536.9     	20450.4     
4842      	51.0    	-61.13	1    	3.7     	313     	20541.4     	20454.9     
4843      	51.0    	-61.13	1    	3.7     	315     	20545.9     	20459.4     
4844      	51.0    	-61.13	1    	3.6     	316     	20550.4     	20463.9     
4845      	50.9    	-61.13	1    	3.6     	317     	20554.9     	20468.3     
4846      	50.9    	-61.13	1    	3.5     	316     	20559.4     	20472.8     
4847      	50.9    	-61.13	1    	3.3     	315     	20563.9     	20477.3     
4848      	50.8    	-61.13	1    	3.2     	315     	20568.4     	20481.8     
4849      	50.8    	-61.12	1    	3.1     	314     	20572.9     	20486.2     
4850      	50.8    	-61.12	1    	3.0     	313     	20577.4     	20490.7     
4851      	50.7    	-61.10	1    	2.9     	312     	20581.9     	20495.2     
4852      	50.7    	-61.07	1    	2.8     	311     	20586.5     	20499.7     
4853      	50.6    	-61.05	1    	2.7     	310     	20591.0     	20504.1     
4854      	50.6    	-61.03	1    	2.6     	309     	20595.5     	20508.6     
4855      	50.6    	-61.00	1    	2.5     	308     	20600.0     	20513.1     
4856      	50.5    	-60.98	1    	2.4     	307     	20604.5     	20517.6     
4857      	50.5    	-60.95	1    	2.3     	305     	20609.0     	20522.0     
4858      	50.5    	-60.93	1    	2.2     	304     	20613.5     	20526.5     
4859      	50.4    	-60.91	1    	2.1     	302     	20618.0     	20531.0     
4860      	50.4    	-60.88	1    	2.0     	300     	20622.5     	20535.5     
4861      	50.4    	-60.86	1    	1.9     	298     	20627.0     	20539.9     
4862      	50.3    	-60.83	1    	1.8     	296     	20631.5     	20544.4     
4863      	50.3    	-60.81	1    	1.7     	293     	20636.0     	20548.9     
4864      	50.2    	-60.79	1    	1.6     	291     	20640.4     	20553.3     
4865      	50.2    	-60.76	1    	1.6     	288     	20644.9     	20557.6     
4866      	50.2    	-60.74	1    	1.5     	283     	20649.3     	20562.0     
4867      	50.1    	-60.71	1    	1.5     	277     	20653.7     	20566.4     
4868      	50.1    	-60.68	1    	1.6     	271     	20658.2     	20570.8     
4869      	50.1    	-60.65	1    	1.7     	265     	20662.6     	20575.2     
4870      	50.0    	-60.63	1    	1.7     	259     	20667.0     	20579.6     
4871      	50.0    	-60.60	1    	1.8     	255     	20671.5     	20584.0     
4872      	50.0    	-60.57	1    	1.9     	250     	20675.9     	20588.4     
4873      	49.9    	-60.54	1    	2.1     	247     	20680.3     	20592.8     
4874      	49.9    	-60.51	1    	2.2     	243     	20684.7     	20597.2     
4875      	49.9    	-60.49	1    	2.3     	240     	20689.2     	20601.6     
4876      	49.8    	-60.46	1    	2.5     	237     	20693.6     	20606.0     
4877      	49.8    	-60.43	1    	2.6     	235     	20698.0     	20610.4     
4878      	49.8    	-60.40	1    	2.8     	233     	20702.5     	20614.8     
4879      	49.7    	-60.37	1    	2.9     	231     	20706.9     	20619.2     
4880      	49.7    	-60.35	1    	3.1     	229     	20711.3     	20623.6     
4881      	49.6    	-60.32	1    	3.2     	228     	20715.7     	20628.0     
4882      	49.6    	-60.29	1    	3.4     	226     	20720.2     	20632.4     
4883      	49.6    	-60.27	1    	3.5     	225     	20724.6     	20636.8     
4884      	49.5    	-60.25	1    	3.7     	224     	20729.0     	20641.2     
4885      	49.5    	-60.23	1    	3.9     	223     	20733.5     	20645.6     
4886      	49.5    	-60.22	1    	4.0     	222     	20737.9     	20650.0     
4887      	49.4    	-60.20	1    	4.0     	226     	20742.3     	20654.4     
4888      	49.4    	-60.18	1    	4.0     	230     	20746.8     	20658.8     
4889      	49.4    	-60.17	1    	4.0     	235     	20751.2     	20663.2     
4890      	49.3    	-60.15	1    	4.0     	240     	20755.6     	20667.6     
4891      	49.3    	-60.13	1    	4.0     	244     	20760.1     	20672.0     
4892      	49.3    	-60.11	1    	4.1     	249     	20764.5     	20676.4     
4893      	49.2    	-60.10	1    	4.2     	253     	20769.0     	20680.8     
4894      	49.2    	-60.08	1    	4.3     	257     	20773.5     	20685.3     
4895      	49.2    	-60.06	1    	4.4     	261     	20777.9     	20689.7     
4896      	49.1    	-60.04	1    	4.6     	265     	20782.4     	20694.1     
4897      	49.1    	-60.03	1    	4.8     	268     	20786.9     	20698.6     
4898      	49.1    	-60.01	1    	5.0     	271     	20791.3     	20703.0     
4899      	49.0    	-59.98	1    	5.2     	274     	20795.8     	20707.4     
4900      	49.0    	-59.95	1    	5.4     	277     	20800.3     	20711.9     
4901      	48.9    	-59.91	1    	5.6     	279     	20804.7     	20716.3     
4902      	48.9    	-59.88	1    	5.8     	281     	20809.2     	20720.7     
4903      	48.9    	-59.85	1    	6.1     	283     	20813.7     	20725.2     
4904      	48.8    	-59.82	1    	6.3     	285     	20818.1     	20729.6     
4905      	48.8    	-59.78	1    	6.6     	287     	20822.6     	20734.0     
4906      	48.8    	-59.75	1    	6.8     	289     	20827.1     	20738.5     
4907      	48.7    	-59.72	1    	7.0     	291     	20831.5     	20742.9     
4908      	48.7    	-59.69	1    	6.9     	293     	20836.0     	20747.3     
4909      	48.7    	-59.65	1    	6.9     	296     	20840.5     	20751.8     
4910      	48.6    	-59.62	1    	6.9     	299     	20844.9     	20756.2     
4911      	48.6    	-59.59	1    	6.9     	301     	20849.4     	20760.6     
4912      	48.6    	-59.56	1    	6.9     	304     	20853.9     	20765.1     
4913      	48.5    	-59.52	1    	6.9     	307     	20858.3     	20769.5     
4914      	48.5    	-59.49	1    	7.0     	309     	20862.8     	20773.9     
4915      	48.5    	-59.45	1    	7.0     	312     	20867.3     	20778.4     
4916      	48.4    	-59.41	1    	7.1     	315     	20871.7     	20782.8     
4917      	48.4    	-59.36	1    	7.2     	317     	20876.2     	20787.2     
4918      	48.4    	-59.32	1    	7.3     	320     	20880.7     	20791.7     
4919      	48.3    	-59.27	1    	7.4     	322     	20885.1     	20796.1     
4920      	48.3    	-59.23	1    	7.5     	324     	20889.6     	20800.5     
4921      	48.3    	-59.18	1    	7.7     	326     	20894.1     	20805.0     
4922      	48.2    	-59.14	1    	7.8     	329     	20898.7     	20809.6     
4923      	48.2    	-59.09	1    	8.0     	331     	20903.3     	20814.1     
4924      	48.2    	-59.05	1    	8.1     	333     	20907.9     	20818.7     
4925      	48.1    	-59.01	1    	8.3     	334     	20912.5     	20823.3     
4926      	48.1    	-58.96	1    	8.5     	336     	20917.1     	20827.8     
4927      	48.0    	-58.92	1    	8.7     	338     	20921.7     	20832.4     
4928      	48.0    	-58.87	1    	8.8     	339     	20926.3     	20837.0     
4929      	48.0    	-58.83	1    	8.6     	339     	20930.9     	20841.5     
4930      	47.9    	-58.78	1    	8.5     	339     	20935.5     	20846.1     
4931      	47.9    	-58.75	1    	8.3     	340     	20940.1     	20850.7     
4932      	47.9    	-58.73	1    	8.1     	340     	20944.7     	20855.2     
4933      	47.8    	-58.71	1    	8.0     	340     	20949.3     	20859.8     
4934      	47.8    	-58.69	1    	7.8     	340     	20953.9     	20864.4     
4935      	47.8    	-58.68	1    	7.7     	340     	20958.5     	20868.9     
4936      	47.7    	-58.66	1    	7.5     	340     	20963.1     	20873.5     
4937      	47.7    	-58.64	1    	7.4     	341     	20967.7     	20878.1     
4938      	47.7    	-58.62	1    	7.2     	341     	20972.3     	20882.6     
4939      	47.6    	-58.60	1    	7.0     	341     	20976.9     	20887.2     
4940      	47.6    	-58.58	1    	6.9     	341     	20981.5     	20891.7     
4941      	47.6    	-58.57	1    	6.7     	341     	20986.1     	20896.3     
4942      	47.5    	-58.55	1    	6.6     	342     	20990.7     	20900.9     
4943      	47.5    	-58.53	1    	6.4     	342     	20995.3     	20905.4     
4944      	47.5    	-58.51	1    	6.2     	342     	20999.9     	20910.0     
4945      	47.4    	-58.49	1    	6.1     	343     	21004.5     	20914.6     
4946      	47.4    	-58.47	1    	5.9     	343     	21009.1     	20919.1     
4947      	47.4    	-58.46	1    	5.8     	343     	21013.7     	20923.7     
4948      	47.3    	-58.46	1    	5.6     	344     	21018.3     	20928.3     
4949      	47.3    	-58.45	1    	5.5     	346     	21022.9     	20932.8     
4950      	47.3    	-58.45	1    	5.4     	347     	21027.5     	20937.4     
4951      	47.2    	-58.44	1    	5.3     	349     	21032.1     	20942.0     
4952      	47.2    	-58.44	1    	5.2     	351     	21036.8     	20946.6     
4953      	47.1    	-58.43	1    	5.1     	353     	21041.5     	20951.3     
4954      	47.1    	-58.43	1    	5.1     	354     	21046.3     	20956.0     
4955      	47.1    	-58.42	1    	5.0     	356     	21051.0     	20960.7     
4956      	47.0    	-58.42	1    	4.9     	358     	21055.7     	20965.4     
4957      	47.0    	-58.41	1    	4.8     	360     	21060.4     	20970.1     
4958      	47.0    	-58.41	1    	4.8     	002     	21065.2     	20974.8     
4959      	46.9    	-58.40	1    	4.7     	005     	21069.9     	20979.5     
4960      	46.9    	-58.40	1    	4.7     	007     	21074.6     	20984.2     
4961      	46.9    	-58.39	1    	4.6     	009     	21079.4     	20988.9     
4962      	46.8    	-58.39	1    	4.6     	011     	21084.1     	20993.6     
4963      	46.8    	-58.38	1    	4.6     	013     	21088.8     	20998.3     
4964      	46.8    	-58.38	1    	4.5     	016     	21093.6     	21003.0     
4965      	46.7    	-58.38	1    	4.5     	018     	21098.3     	21007.6     
4966      	46.7    	-58.38	1    	4.5     	021     	21103.0     	21012.3     
4967      	46.7    	-58.38	1    	4.5     	023     	21107.7     	21017.0     
4968      	46.6    	-58.38	1    	4.5     	025     	21112.5     	21021.7     
4969      	46.6    	-58.38	1    	4.4     	025     	21117.2     	21026.4     
4970      	46.6    	-58.39	1    	4.4     	025     	21121.9     	21031.1     
4971      	46.5    	-58.39	1    	4.3     	026     	21126.7     	21035.8     
4972      	46.5    	-58.39	1    	4.2     	026     	21131.4     	21040.5     
4973      	46.4    	-58.39	1    	4.2     	027     	21136.1     	21045.2     
4974      	46.4    	-58.39	1    	4.1     	027     	21140.8     	21049.9     
4975      	46.4    	-58.39	1    	4.1     	028     	21145.6     	21054.6     
4976      	46.3    	-58.39	1    	4.0     	028     	21150.3     	21059.3     
4977      	46.3    	-58.39	1    	3.9     	029     	21155.0     	21064.0     
4978      	46.3    	-58.39	1    	3.9     	029     	21159.8     	21068.7     
4979      	46.2    	-58.40	1    	3.8     	030     	21164.5     	21073.4     
4980      	46.2    	-58.41	1    	3.7     	030     	21169.2     	21078.1     
4981      	46.2    	-58.41	1    	3.7     	031     	21174.0     	21082.8     
4982      	46.1    	-58.42	1    	3.6     	031     	21178.7     	21087.4     
4983      	46.1    	-58.43	1    	3.6     	032     	21183.5     	21092.2     
4984      	46.1    	-58.44	1    	3.5     	032     	21188.4     	21097.1     
4985      	46.0    	-58.45	1    	3.4     	033     	21193.4     	21102.0     
4986      	46.0    	-58.46	1    	3.4     	034     	21198.3     	21106.9     
4987      	46.0    	-58.47	1    	3.3     	034     	21203.3     	21111.8     
4988      	45.9    	-58.48	1    	3.2     	035     	21208.2     	21116.8     
4989      	45.9    	-58.49	1    	3.2     	035     	21213.2     	21121.7     
4990      	45.9    	-58.50	1    	3.0     	035     	21218.1     	21126.6     
4991      	45.8    	-58.51	1    	2.9     	034     	21223.1     	21131.5     
4992      	45.8    	-58.52	1    	2.7     	034     	21228.0     	21136.4     
4993      	45.7    	-58.53	1    	2.6     	033     	21233.0     	21141.3     
4994      	45.7    	-58.54	1    	2.5     	032     	21237.9     	21146.2     
4995      	45.7    	-58.54	1    	2.3     	031     	21242.9     	21151.1     
4996      	45.6    	-58.55	1    	2.2     	030     	21247.8     	21156.0     
4997      	45.6    	-58.56	1    	2.1     	029     	21252.8     	21161.0     
4998      	45.6    	-58.56	1    	1.9     	028     	21257.7     	21165.9     
4999      	45.5    	-58.57	1    	1.8     	027     	21262.7     	21170.8     
5000      	45.5    	-58.57	1    	1.7     	025     	21267.6     	21175.7     
5001      	45.5    	-58.58	1    	1.5     	023     	21272.6     	21180.6     
5002      	45.4    	-58.58	1    	1.4     	021     	21277.5     	21185.5     
5003      	45.4    	-58.59	1    	1.3     	018     	21282.5     	21190.4     
5004      	45.4    	-58.60	1    	1.1     	015     	21287.4     	21195.3     
5005      	45.3    	-58.60	1    	1.0     	010     	21292.4     	21200.2     
5006      	45.3    	-58.61	1    	0.9     	005     	21297.3     	21205.2     
5007      	45.2    	-58.61	1    	0.8     	358     	21302.3     	21210.1     
5008      	45.2    	-58.62	1    	0.7     	350     	21307.2     	21215.0     
5009      	45.2    	-58.63	1    	0.7     	339     	21312.2     	21219.9     
5010      	45.1    	-58.63	1    	0.6     	328     	21317.1     	21224.8     
5011      	45.1    	-58.61	1    	0.5     	316     	21322.1     	21229.7     
5012      	45.1    	-58.58	1    	0.5     	302     	21327.0     	21234.6     
5013      	45.0    	-58.55	1    	0.5     	287     	21332.0     	21239.6     
5014      	45.0    	-58.51	1    	0.6     	274     	21337.0     	21244.6     
5015      	45.0    	-58.48	1    	0.6     	263     	21342.1     	21249.6     
5016      	44.9    	-58.45	1    	0.7     	254     	21347.1     	21254.6     
5017      	44.9    	-58.42	1    	0.8     	247     	21352.1     	21259.5     
5018      	44.9    	-58.39	1    	0.9     	242     	21357.1     	21264.5     
5019      	44.8    	-58.35	1    	1.0     	238     	21362.1     	21269.5     
5020      	44.8    	-58.32	1    	1.1     	234     	21367.2     	21274.5     
5021      	44.7    	-58.29	1    	1.3     	232     	21372.2     	21279.4     
