Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
2413      	235.5   	-54.85	16   	44.5    	275     	10980.3     	10950.5     
2414      	235.3   	-54.89	16   	44.5    	275     	10984.7     	10954.9     
2415      	235.1   	-54.93	16   	44.5    	275     	10989.1     	10959.3     
2416      	235.0   	-54.98	16   	44.5    	275     	10993.5     	10963.7     
2417      	234.8   	-55.02	16   	44.5    	275     	10997.9     	10968.0     
2418      	234.7   	-55.06	16   	44.5    	275     	11002.3     	10972.4     
2419      	234.5   	-55.10	16   	44.5    	275     	11006.7     	10976.8     
2420      	234.3   	-55.14	16   	44.6    	275     	11011.1     	10981.2     
2421      	234.2   	-55.18	16   	44.6    	275     	11015.5     	10985.6     
2422      	234.0   	-55.22	16   	44.6    	275     	11019.9     	10989.9     
2423      	233.9   	-55.26	16   	44.6    	275     	11024.3     	10994.3     
2424      	233.7   	-55.29	16   	44.6    	275     	11028.7     	10998.7     
2425      	233.5   	-55.33	16   	44.6    	275     	11033.1     	11003.1     
2426      	233.4   	-55.37	16   	44.6    	275     	11037.5     	11007.5     
2427      	233.2   	-55.41	16   	44.7    	275     	11041.9     	11011.8     
2428      	233.0   	-55.45	16   	44.7    	275     	11046.5     	11016.3     
2429      	232.9   	-55.49	16   	44.7    	275     	11051.0     	11020.8     
2430      	232.7   	-55.53	16   	44.7    	275     	11055.5     	11025.3     
2431      	232.6   	-55.57	16   	44.7    	275     	11060.0     	11029.8     
2432      	232.4   	-55.60	16   	44.7    	275     	11064.5     	11034.3     
2433      	232.2   	-55.64	16   	44.8    	275     	11069.0     	11038.7     
2434      	232.1   	-55.68	16   	44.8    	275     	11073.5     	11043.2     
2435      	231.9   	-55.72	16   	44.8    	275     	11078.0     	11047.7     
2436      	231.7   	-55.77	16   	44.9    	275     	11082.5     	11052.2     
2437      	231.6   	-55.81	16   	44.9    	275     	11087.0     	11056.7     
2438      	231.4   	-55.85	17   	44.9    	275     	11091.5     	11061.1     
2439      	231.2   	-55.90	17   	44.9    	275     	11096.0     	11065.6     
2440      	231.1   	-55.94	17   	45.0    	275     	11100.5     	11070.1     
2441      	230.9   	-55.98	17   	45.0    	275     	11105.0     	11074.6     
2442      	230.8   	-56.02	17   	45.0    	275     	11109.5     	11079.1     
2443      	230.6   	-56.07	17   	45.0    	275     	11114.0     	11083.6     
2444      	230.4   	-56.11	17   	45.1    	275     	11118.5     	11088.0     
2445      	230.3   	-56.15	17   	45.1    	275     	11123.0     	11092.5     
2446      	230.1   	-56.20	17   	45.1    	275     	11127.5     	11097.0     
2447      	229.9   	-56.24	17   	45.1    	275     	11132.0     	11101.5     
2448      	229.8   	-56.28	17   	45.2    	275     	11136.5     	11106.0     
2449      	229.6   	-56.33	17   	45.2    	275     	11141.0     	11110.4     
2450      	229.5   	-56.37	17   	45.2    	275     	11145.5     	11114.9     
2451      	229.3   	-56.40	17   	45.2    	275     	11150.0     	11119.4     
2452      	229.1   	-56.44	17   	45.0    	275     	11154.5     	11123.9     
2453      	229.0   	-56.47	17   	44.9    	274     	11159.0     	11128.4     
2454      	228.8   	-56.51	17   	44.8    	274     	11163.5     	11132.9     
2455      	228.6   	-56.54	17   	44.7    	274     	11168.0     	11137.3     
2456      	228.5   	-56.58	17   	44.6    	273     	11172.5     	11141.8     
2457      	228.3   	-56.61	17   	44.5    	273     	11177.1     	11146.4     
2458      	228.1   	-56.65	17   	44.4    	273     	11182.0     	11151.3     
2459      	228.0   	-56.68	17   	44.3    	272     	11187.0     	11156.2     
2460      	227.8   	-56.72	17   	44.2    	272     	11191.9     	11161.1     
2461      	227.6   	-56.75	17   	44.1    	272     	11196.9     	11166.0     
2462      	227.4   	-56.79	17   	44.0    	271     	11201.8     	11171.0     
2463      	227.3   	-56.82	17   	43.9    	271     	11206.7     	11175.9     
2464      	227.1   	-56.86	17   	43.8    	271     	11211.7     	11180.8     
2465      	226.9   	-56.89	17   	43.7    	271     	11216.6     	11185.7     
2466      	226.7   	-56.93	17   	43.6    	270     	11221.6     	11190.7     
2467      	226.6   	-56.95	17   	43.5    	270     	11226.5     	11195.6     
2468      	226.4   	-56.98	17   	43.4    	270     	11231.5     	11200.5     
2469      	226.2   	-57.01	17   	43.3    	269     	11236.4     	11205.4     
2470      	226.0   	-57.03	17   	43.2    	269     	11241.4     	11210.4     
2471      	225.9   	-57.06	17   	43.1    	269     	11246.3     	11215.3     
2472      	225.7   	-57.09	17   	43.0    	268     	11251.2     	11220.2     
2473      	225.5   	-57.12	17   	42.8    	268     	11256.2     	11225.1     
2474      	225.3   	-57.14	17   	42.6    	268     	11261.1     	11230.0     
2475      	225.2   	-57.17	17   	42.4    	267     	11266.1     	11235.0     
2476      	225.0   	-57.20	17   	42.2    	267     	11271.0     	11239.9     
2477      	224.8   	-57.22	17   	42.0    	267     	11276.0     	11244.8     
2478      	224.6   	-57.25	17   	41.9    	266     	11280.9     	11249.7     
2479      	224.5   	-57.28	17   	41.7    	266     	11285.9     	11254.7     
2480      	224.3   	-57.31	17   	41.5    	266     	11290.8     	11259.6     
2481      	224.1   	-57.33	17   	41.3    	265     	11295.7     	11264.5     
2482      	223.9   	-57.36	17   	41.2    	265     	11300.7     	11269.4     
2483      	223.8   	-57.40	17   	41.0    	265     	11305.6     	11274.3     
2484      	223.6   	-57.44	17   	40.8    	265     	11310.6     	11279.3     
2485      	223.4   	-57.48	17   	40.7    	264     	11315.5     	11284.2     
2486      	223.2   	-57.52	17   	40.5    	264     	11320.5     	11289.1     
2487      	223.1   	-57.56	17   	40.3    	264     	11325.4     	11294.0     
2488      	222.9   	-57.60	17   	40.2    	263     	11330.1     	11298.7     
2489      	222.7   	-57.64	17   	40.0    	263     	11334.7     	11303.3     
2490      	222.6   	-57.68	17   	39.8    	262     	11339.3     	11307.8     
2491      	222.4   	-57.72	17   	39.7    	262     	11343.9     	11312.4     
2492      	222.2   	-57.76	17   	39.6    	262     	11348.4     	11316.9     
2493      	222.1   	-57.80	17   	39.6    	262     	11353.0     	11321.5     
2494      	221.9   	-57.84	17   	39.6    	261     	11357.6     	11326.1     
2495      	221.8   	-57.88	17   	39.6    	261     	11362.2     	11330.6     
2496      	221.6   	-57.92	17   	39.7    	261     	11366.7     	11335.2     
2497      	221.4   	-57.96	17   	39.7    	261     	11371.3     	11339.7     
2498      	221.3   	-58.00	17   	39.7    	261     	11375.9     	11344.3     
2499      	221.1   	-58.03	17   	39.8    	260     	11380.5     	11348.8     
2500      	221.0   	-58.05	18   	39.8    	260     	11385.0     	11353.4     
2501      	220.8   	-58.08	18   	39.8    	260     	11389.6     	11357.9     
2502      	220.6   	-58.10	18   	39.9    	260     	11394.2     	11362.5     
2503      	220.5   	-58.12	18   	39.9    	260     	11398.8     	11367.0     
2504      	220.3   	-58.15	18   	39.9    	260     	11403.3     	11371.6     
2505      	220.2   	-58.17	18   	40.0    	259     	11407.9     	11376.2     
2506      	220.0   	-58.19	18   	40.0    	259     	11412.5     	11380.7     
2507      	219.8   	-58.21	18   	40.0    	259     	11417.1     	11385.3     
2508      	219.7   	-58.24	18   	40.1    	259     	11421.6     	11389.8     
2509      	219.5   	-58.26	18   	40.1    	259     	11426.2     	11394.4     
2510      	219.4   	-58.28	18   	40.1    	258     	11430.8     	11398.9     
2511      	219.2   	-58.31	18   	40.2    	258     	11435.4     	11403.5     
2512      	219.1   	-58.33	18   	40.2    	258     	11439.9     	11408.0     
2513      	218.9   	-58.35	18   	40.5    	258     	11444.5     	11412.6     
2514      	218.7   	-58.38	18   	40.7    	258     	11449.1     	11417.1     
2515      	218.6   	-58.40	18   	41.0    	258     	11453.7     	11421.7     
2516      	218.4   	-58.42	18   	41.2    	258     	11458.2     	11426.2     
2517      	218.3   	-58.44	18   	41.5    	258     	11462.8     	11430.8     
2518      	218.1   	-58.46	18   	41.7    	258     	11467.3     	11435.3     
2519      	218.0   	-58.49	18   	41.9    	258     	11471.4     	11439.4     
2520      	217.8   	-58.51	18   	42.2    	258     	11475.5     	11443.4     
2521      	217.7   	-58.53	18   	42.4    	258     	11479.6     	11447.5     
2522      	217.5   	-58.55	18   	42.7    	258     	11483.7     	11451.5     
2523      	217.4   	-58.57	18   	42.9    	258     	11487.7     	11455.6     
2524      	217.3   	-58.59	18   	43.2    	258     	11491.8     	11459.7     
2525      	217.1   	-58.61	18   	43.4    	258     	11495.9     	11463.7     
2526      	217.0   	-58.64	18   	43.6    	258     	11500.0     	11467.8     
2527      	216.8   	-58.66	18   	43.9    	258     	11504.1     	11471.9     
2528      	216.7   	-58.68	18   	44.1    	258     	11508.1     	11475.9     
2529      	216.6   	-58.70	18   	44.4    	258     	11512.2     	11480.0     
2530      	216.4   	-58.72	18   	44.6    	258     	11516.3     	11484.0     
2531      	216.3   	-58.74	18   	44.9    	258     	11520.4     	11488.1     
2532      	216.1   	-58.76	18   	45.1    	258     	11524.5     	11492.2     
2533      	216.0   	-58.77	19   	45.3    	259     	11528.5     	11496.2     
2534      	215.9   	-58.79	19   	45.4    	259     	11532.6     	11500.3     
2535      	215.7   	-58.80	19   	45.6    	259     	11536.7     	11504.4     
2536      	215.6   	-58.82	19   	45.7    	259     	11540.8     	11508.4     
2537      	215.4   	-58.83	19   	45.8    	260     	11544.9     	11512.5     
