Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
4510      	85.1    	-62.04	4    	18.7    	260     	17353.3     	17288.9     
4511      	85.0    	-62.06	4    	18.4    	260     	17357.6     	17293.2     
4512      	85.0    	-62.07	4    	18.2    	260     	17362.0     	17297.5     
4513      	84.9    	-62.09	4    	18.0    	259     	17366.4     	17301.9     
4514      	84.9    	-62.11	4    	17.8    	259     	17370.7     	17306.2     
4515      	84.8    	-62.13	4    	17.6    	259     	17375.1     	17310.5     
4516      	84.8    	-62.14	4    	17.3    	258     	17379.4     	17314.9     
4517      	84.7    	-62.16	4    	17.2    	258     	17383.8     	17319.2     
4518      	84.6    	-62.18	4    	17.2    	258     	17387.8     	17323.2     
4519      	84.6    	-62.19	4    	17.3    	257     	17391.9     	17327.2     
4520      	84.5    	-62.21	4    	17.3    	257     	17395.9     	17331.2     
4521      	84.5    	-62.23	4    	17.3    	257     	17399.9     	17335.2     
4522      	84.4    	-62.24	4    	17.3    	257     	17403.9     	17339.2     
4523      	84.4    	-62.26	4    	17.3    	256     	17408.0     	17343.2     
4524      	84.3    	-62.28	4    	17.3    	256     	17412.0     	17347.2     
4525      	84.3    	-62.29	4    	17.4    	256     	17416.0     	17351.2     
4526      	84.2    	-62.31	4    	17.4    	256     	17420.0     	17355.2     
4527      	84.1    	-62.33	4    	17.4    	255     	17424.1     	17359.2     
4528      	84.1    	-62.35	4    	17.4    	255     	17428.1     	17363.2     
4529      	84.0    	-62.38	4    	17.4    	255     	17432.1     	17367.2     
4530      	84.0    	-62.40	4    	17.5    	255     	17436.2     	17371.2     
4531      	83.9    	-62.42	4    	17.5    	254     	17440.2     	17375.2     
4532      	83.9    	-62.44	4    	17.5    	254     	17444.2     	17379.2     
4533      	83.8    	-62.46	4    	17.5    	254     	17448.2     	17383.2     
4534      	83.8    	-62.48	4    	17.5    	254     	17452.3     	17387.2     
4535      	83.7    	-62.51	4    	17.6    	253     	17456.3     	17391.2     
4536      	83.7    	-62.53	4    	17.6    	253     	17460.3     	17395.2     
4537      	83.6    	-62.55	4    	17.6    	253     	17464.3     	17399.2     
4538      	83.5    	-62.57	4    	17.6    	253     	17468.4     	17403.2     
4539      	83.5    	-62.59	4    	17.7    	254     	17472.4     	17407.2     
4540      	83.4    	-62.61	4    	17.8    	255     	17476.4     	17411.2     
4541      	83.4    	-62.64	4    	17.8    	256     	17480.5     	17415.2     
4542      	83.3    	-62.66	4    	17.9    	257     	17484.5     	17419.2     
4543      	83.3    	-62.65	4    	17.9    	258     	17488.5     	17423.2     
4544      	83.2    	-62.64	4    	18.0    	258     	17492.5     	17427.2     
4545      	83.2    	-62.63	4    	18.1    	259     	17496.6     	17431.2     
4546      	83.1    	-62.62	4    	18.2    	260     	17500.6     	17435.2     
4547      	83.1    	-62.62	4    	18.3    	261     	17504.6     	17439.2     
4548      	83.0    	-62.61	4    	18.3    	262     	17508.4     	17443.0     
4549      	83.0    	-62.60	4    	18.4    	262     	17512.2     	17446.8     
4550      	82.9    	-62.59	4    	18.5    	263     	17516.0     	17450.6     
4551      	82.9    	-62.58	4    	18.6    	264     	17519.8     	17454.3     
4552      	82.8    	-62.58	4    	18.7    	265     	17523.6     	17458.1     
4553      	82.8    	-62.57	4    	18.8    	266     	17527.4     	17461.9     
4554      	82.7    	-62.56	4    	18.9    	266     	17531.2     	17465.6     
4555      	82.7    	-62.55	4    	19.0    	267     	17535.0     	17469.4     
4556      	82.6    	-62.55	4    	19.1    	268     	17538.8     	17473.2     
4557      	82.5    	-62.54	4    	19.3    	269     	17542.6     	17476.9     
4558      	82.5    	-62.53	4    	19.4    	269     	17546.4     	17480.7     
4559      	82.4    	-62.53	4    	19.4    	269     	17550.2     	17484.5     
4560      	82.4    	-62.52	4    	19.3    	269     	17554.0     	17488.2     
4561      	82.3    	-62.52	4    	19.3    	270     	17557.7     	17492.0     
4562      	82.3    	-62.51	4    	19.3    	270     	17561.5     	17495.8     
4563      	82.2    	-62.51	4    	19.3    	270     	17565.3     	17499.6     
4564      	82.2    	-62.51	4    	19.3    	270     	17569.1     	17503.3     
4565      	82.1    	-62.50	4    	19.3    	270     	17572.9     	17507.1     
4566      	82.1    	-62.50	4    	19.2    	270     	17576.7     	17510.9     
4567      	82.0    	-62.49	4    	19.2    	270     	17580.5     	17514.6     
4568      	82.0    	-62.49	4    	19.2    	271     	17584.3     	17518.4     
4569      	81.9    	-62.48	4    	19.2    	271     	17588.1     	17522.2     
4570      	81.9    	-62.48	4    	19.2    	271     	17591.9     	17525.9     
4571      	81.8    	-62.48	4    	19.2    	271     	17595.7     	17529.7     
4572      	81.8    	-62.47	4    	19.1    	271     	17599.5     	17533.5     
4573      	81.7    	-62.47	4    	19.1    	271     	17603.3     	17537.2     
4574      	81.7    	-62.46	4    	19.1    	271     	17607.1     	17541.0     
4575      	81.6    	-62.44	4    	19.1    	271     	17610.9     	17544.8     
4576      	81.6    	-62.42	4    	19.1    	272     	17614.6     	17548.5     
4577      	81.5    	-62.40	4    	19.1    	272     	17618.4     	17552.3     
4578      	81.5    	-62.38	4    	19.0    	272     	17622.2     	17556.1     
4579      	81.4    	-62.35	4    	19.0    	272     	17626.0     	17559.8     
4580      	81.4    	-62.33	4    	18.9    	272     	17629.8     	17563.6     
4581      	81.3    	-62.31	4    	18.8    	273     	17633.6     	17567.4     
4582      	81.3    	-62.28	4    	18.7    	273     	17637.4     	17571.1     
4583      	81.2    	-62.26	4    	18.5    	273     	17641.2     	17574.9     
4584      	81.2    	-62.24	4    	18.4    	273     	17644.9     	17578.6     
4585      	81.1    	-62.22	4    	18.3    	274     	17648.7     	17582.4     
4586      	81.1    	-62.19	4    	18.2    	274     	17652.5     	17586.2     
4587      	81.1    	-62.17	4    	18.0    	274     	17656.3     	17589.9     
4588      	81.0    	-62.15	4    	17.9    	274     	17660.1     	17593.7     
4589      	81.0    	-62.13	4    	17.8    	275     	17663.9     	17597.5     
4590      	80.9    	-62.11	4    	17.7    	275     	17667.7     	17601.2     
4591      	80.9    	-62.09	4    	17.5    	275     	17671.5     	17605.0     
4592      	80.8    	-62.07	4    	17.4    	276     	17675.2     	17608.7     
4593      	80.8    	-62.05	4    	17.3    	276     	17679.0     	17612.5     
4594      	80.7    	-62.03	4    	17.2    	276     	17682.8     	17616.3     
4595      	80.7    	-62.01	4    	17.0    	277     	17686.6     	17620.0     
4596      	80.6    	-61.99	4    	16.9    	277     	17690.4     	17623.8     
4597      	80.6    	-61.97	4    	16.8    	277     	17694.2     	17627.6     
4598      	80.5    	-61.95	4    	16.7    	278     	17698.0     	17631.3     
4599      	80.5    	-61.93	4    	16.6    	278     	17701.7     	17635.1     
4600      	80.4    	-61.91	4    	16.8    	278     	17705.5     	17638.8     
4601      	80.4    	-61.89	4    	17.0    	278     	17709.3     	17642.6     
4602      	80.3    	-61.87	4    	17.2    	278     	17713.1     	17646.3     
4603      	80.3    	-61.85	4    	17.4    	278     	17716.7     	17650.0     
4604      	80.2    	-61.83	4    	17.6    	278     	17720.4     	17653.6     
4605      	80.2    	-61.81	4    	17.7    	278     	17724.0     	17657.2     
4606      	80.1    	-61.78	4    	17.9    	279     	17727.7     	17660.8     
4607      	80.1    	-61.74	4    	18.1    	279     	17731.3     	17664.5     
4608      	80.0    	-61.70	4    	18.3    	279     	17735.0     	17668.1     
4609      	80.0    	-61.66	4    	18.5    	279     	17738.6     	17671.7     
4610      	79.9    	-61.62	4    	18.7    	279     	17742.3     	17675.4     
4611      	79.9    	-61.57	4    	18.8    	279     	17745.9     	17679.0     
4612      	79.8    	-61.53	4    	19.0    	279     	17749.6     	17682.6     
4613      	79.8    	-61.49	4    	19.2    	279     	17753.2     	17686.2     
4614      	79.8    	-61.45	4    	19.4    	279     	17756.9     	17689.9     
4615      	79.7    	-61.41	4    	19.6    	279     	17760.5     	17693.5     
4616      	79.7    	-61.37	4    	19.8    	279     	17764.2     	17697.1     
4617      	79.6    	-61.33	4    	20.0    	279     	17767.8     	17700.7     
4618      	79.6    	-61.29	4    	20.0    	279     	17771.5     	17704.4     
4619      	79.5    	-61.25	4    	19.8    	279     	17775.1     	17708.0     
4620      	79.5    	-61.20	4    	19.6    	279     	17778.8     	17711.6     
4621      	79.4    	-61.16	4    	19.4    	278     	17782.4     	17715.2     
4622      	79.4    	-61.12	4    	19.1    	278     	17786.1     	17718.9     
4623      	79.3    	-61.09	4    	18.9    	277     	17789.7     	17722.5     
4624      	79.3    	-61.06	4    	18.7    	277     	17793.4     	17726.1     
4625      	79.2    	-61.03	4    	18.5    	276     	17797.0     	17729.7     
4626      	79.2    	-60.99	4    	18.3    	276     	17800.7     	17733.4     
4627      	79.1    	-60.96	4    	18.1    	275     	17804.3     	17737.0     
4628      	79.1    	-60.93	4    	17.8    	275     	17808.0     	17740.6     
4629      	79.1    	-60.89	4    	17.6    	274     	17811.6     	17744.2     
4630      	79.0    	-60.86	4    	17.4    	274     	17815.3     	17747.9     
4631      	79.0    	-60.83	4    	17.2    	273     	17818.9     	17751.5     
4632      	78.9    	-60.80	4    	17.0    	273     	17822.6     	17755.1     
4633      	78.9    	-60.76	4    	16.8    	272     	17826.2     	17758.7     
4634      	78.8    	-60.73	4    	16.6    	272     	17829.9     	17762.4     
4635      	78.8    	-60.70	4    	16.4    	271     	17833.7     	17766.2     
4636      	78.7    	-60.66	4    	16.2    	270     	17837.4     	17769.9     
4637      	78.7    	-60.63	4    	16.0    	270     	17841.2     	17773.6     
4638      	78.6    	-60.60	4    	15.8    	269     	17845.0     	17777.3     
4639      	78.6    	-60.57	4    	15.6    	269     	17848.7     	17781.1     
4640      	78.5    	-60.54	4    	15.4    	268     	17852.5     	17784.8     
4641      	78.5    	-60.50	4    	15.2    	267     	17856.2     	17788.5     
4642      	78.4    	-60.47	4    	15.0    	266     	17860.0     	17792.3     
4643      	78.4    	-60.44	4    	14.8    	266     	17863.7     	17796.0     
4644      	78.4    	-60.41	4    	14.7    	265     	17867.5     	17799.7     
4645      	78.3    	-60.38	4    	14.5    	264     	17871.2     	17803.4     
4646      	78.3    	-60.35	4    	14.3    	264     	17875.0     	17807.2     
4647      	78.2    	-60.32	4    	14.1    	263     	17878.7     	17810.9     
4648      	78.2    	-60.29	4    	13.9    	262     	17882.5     	17814.6     
4649      	78.1    	-60.25	4    	13.8    	261     	17886.2     	17818.4     
4650      	78.1    	-60.22	4    	13.7    	262     	17890.0     	17822.1     
4651      	78.0    	-60.19	4    	13.6    	263     	17893.8     	17825.8     
4652      	78.0    	-60.16	4    	13.5    	264     	17897.5     	17829.6     
4653      	77.9    	-60.13	4    	13.4    	265     	17901.3     	17833.3     
4654      	77.9    	-60.09	4    	13.3    	266     	17905.0     	17837.0     
4655      	77.8    	-60.04	4    	13.2    	267     	17908.8     	17840.7     
4656      	77.8    	-60.00	4    	13.2    	267     	17912.5     	17844.5     
4657      	77.7    	-59.96	4    	13.1    	268     	17916.3     	17848.2     
4658      	77.7    	-59.92	4    	13.0    	269     	17920.0     	17851.9     
4659      	77.7    	-59.87	4    	13.0    	270     	17923.8     	17855.7     
4660      	77.6    	-59.83	4    	12.9    	272     	17927.5     	17859.4     
4661      	77.6    	-59.79	4    	12.9    	273     	17931.3     	17863.1     
4662      	77.5    	-59.75	4    	12.8    	274     	17935.0     	17866.8     
4663      	77.5    	-59.71	4    	12.8    	275     	17938.8     	17870.6     
4664      	77.4    	-59.66	4    	12.7    	276     	17942.6     	17874.3     
4665      	77.4    	-59.62	4    	12.7    	277     	17946.3     	17878.0     
4666      	77.3    	-59.58	4    	12.6    	278     	17950.1     	17881.8     
4667      	77.3    	-59.54	4    	12.6    	279     	17953.8     	17885.5     
4668      	77.2    	-59.49	4    	12.6    	280     	17957.6     	17889.2     
4669      	77.2    	-59.45	4    	12.6    	281     	17961.3     	17892.9     
4670      	77.1    	-59.46	4    	12.6    	282     	17965.1     	17896.7     
4671      	77.1    	-59.47	4    	12.5    	283     	17968.9     	17900.4     
4672      	77.0    	-59.48	4    	12.5    	284     	17972.9     	17904.5     
4673      	77.0    	-59.50	4    	12.5    	283     	17977.0     	17908.5     
4674      	77.0    	-59.51	4    	12.4    	283     	17981.0     	17912.5     
4675      	76.9    	-59.52	4    	12.4    	282     	17985.1     	17916.5     
4676      	76.9    	-59.54	5    	12.4    	281     	17989.1     	17920.6     
4677      	76.8    	-59.55	6    	12.3    	280     	17993.2     	17924.6     
4678      	76.8    	-59.56	6    	12.3    	279     	17997.2     	17928.6     
4679      	76.7    	-59.58	7    	12.3    	278     	18001.3     	17932.6     
4680      	76.7    	-59.59	7    	12.3    	277     	18005.3     	17936.7     
4681      	76.6    	-59.60	8    	12.2    	276     	18009.4     	17940.7     
4682      	76.6    	-59.62	8    	12.2    	275     	18013.4     	17944.7     
4683      	76.5    	-59.63	9    	12.2    	274     	18017.5     	17948.7     
4684      	76.5    	-59.64	9    	12.2    	273     	18021.5     	17952.8     
4685      	76.4    	-59.66	10   	12.2    	272     	18025.6     	17956.8     
4686      	76.4    	-59.68	10   	12.2    	271     	18029.7     	17960.8     
4687      	76.3    	-59.71	11   	12.2    	270     	18033.7     	17964.8     
4688      	76.3    	-59.73	11   	12.2    	269     	18037.8     	17968.9     
4689      	76.2    	-59.76	12   	12.2    	268     	18041.8     	17972.9     
4690      	76.2    	-59.79	12   	12.2    	267     	18045.9     	17976.9     
4691      	76.1    	-59.81	13   	12.2    	266     	18049.9     	17980.9     
4692      	76.1    	-59.84	13   	12.2    	266     	18054.0     	17985.0     
4693      	76.0    	-59.87	12   	12.2    	265     	18058.0     	17989.0     
4694      	76.0    	-59.89	12   	12.3    	264     	18062.1     	17993.0     
4695      	75.9    	-59.92	11   	12.3    	263     	18066.1     	17997.0     
4696      	75.9    	-59.95	11   	12.3    	262     	18070.2     	18001.1     
4697      	75.8    	-59.97	10   	12.3    	261     	18074.2     	18005.1     
4698      	75.8    	-60.00	10   	12.4    	260     	18078.3     	18009.1     
4699      	75.7    	-60.03	9    	12.4    	259     	18082.3     	18013.2     
4700      	75.7    	-60.05	8    	12.5    	258     	18086.4     	18017.2     
4701      	75.6    	-60.08	8    	12.5    	257     	18090.4     	18021.2     
4702      	75.6    	-60.10	7    	12.6    	256     	18094.5     	18025.2     
4703      	75.5    	-60.13	7    	12.6    	255     	18098.5     	18029.3     
4704      	75.5    	-60.15	6    	12.7    	254     	18102.6     	18033.3     
4705      	75.4    	-60.17	6    	12.7    	254     	18106.6     	18037.3     
4706      	75.4    	-60.19	5    	12.8    	253     	18110.7     	18041.3     
4707      	75.3    	-60.22	5    	12.9    	252     	18114.7     	18045.4     
4708      	75.3    	-60.24	4    	12.9    	252     	18118.8     	18049.4     
4709      	75.2    	-60.26	4    	13.0    	253     	18122.9     	18053.4     
4710      	75.2    	-60.29	3    	13.1    	253     	18126.9     	18057.4     
4711      	75.1    	-60.31	3    	13.2    	253     	18131.0     	18061.5     
4712      	75.1    	-60.33	3    	13.3    	253     	18135.3     	18065.8     
4713      	75.0    	-60.35	3    	13.3    	253     	18139.6     	18070.0     
4714      	75.0    	-60.38	3    	13.4    	253     	18143.8     	18074.3     
4715      	74.9    	-60.40	3    	13.5    	253     	18148.1     	18078.5     
4716      	74.9    	-60.42	3    	13.6    	253     	18152.4     	18082.8     
4717      	74.8    	-60.45	3    	13.7    	253     	18156.7     	18087.0     
4718      	74.8    	-60.45	3    	13.7    	253     	18161.0     	18091.2     
4719      	74.7    	-60.43	3    	13.8    	253     	18165.2     	18095.5     
4720      	74.7    	-60.41	3    	13.9    	253     	18169.5     	18099.7     
4721      	74.6    	-60.38	3    	14.0    	253     	18173.8     	18104.0     
4722      	74.6    	-60.36	3    	14.1    	253     	18178.1     	18108.2     
4723      	74.5    	-60.34	3    	14.1    	253     	18182.3     	18112.5     
4724      	74.5    	-60.32	3    	14.2    	254     	18186.6     	18116.7     
4725      	74.4    	-60.30	3    	14.3    	254     	18190.9     	18121.0     
4726      	74.4    	-60.28	3    	14.4    	254     	18195.2     	18125.2     
4727      	74.3    	-60.26	3    	14.5    	254     	18199.4     	18129.5     
4728      	74.3    	-60.24	3    	14.7    	253     	18203.7     	18133.7     
4729      	74.2    	-60.22	3    	14.9    	253     	18208.0     	18138.0     
4730      	74.2    	-60.20	3    	15.0    	253     	18212.3     	18142.2     
4731      	74.1    	-60.18	3    	15.2    	253     	18216.5     	18146.5     
4732      	74.1    	-60.16	3    	15.3    	253     	18220.8     	18150.7     
4733      	74.0    	-60.13	3    	15.5    	253     	18225.1     	18155.0     
4734      	74.0    	-60.13	3    	15.6    	253     	18229.4     	18159.2     
4735      	73.9    	-60.14	3    	15.8    	253     	18233.7     	18163.5     
4736      	73.9    	-60.16	3    	16.0    	253     	18237.9     	18167.7     
4737      	73.8    	-60.18	3    	16.1    	252     	18242.3     	18172.0     
4738      	73.8    	-60.20	3    	16.3    	252     	18246.8     	18176.5     
4739      	73.7    	-60.21	3    	16.4    	252     	18251.4     	18181.1     
4740      	73.7    	-60.23	3    	16.6    	252     	18255.9     	18185.6     
4741      	73.6    	-60.25	3    	16.7    	252     	18260.5     	18190.1     
4742      	73.5    	-60.26	3    	16.9    	252     	18265.0     	18194.6     
4743      	73.5    	-60.28	3    	17.1    	252     	18269.5     	18199.1     
4744      	73.4    	-60.30	3    	17.2    	252     	18274.1     	18203.6     
4745      	73.4    	-60.32	3    	17.4    	252     	18278.6     	18208.1     
4746      	73.3    	-60.33	3    	17.5    	252     	18283.2     	18212.7     
4747      	73.3    	-60.35	3    	17.6    	251     	18287.7     	18217.2     
4748      	73.2    	-60.37	3    	17.6    	251     	18292.3     	18221.7     
4749      	73.2    	-60.38	3    	17.5    	250     	18296.8     	18226.2     
4750      	73.1    	-60.40	3    	17.5    	249     	18301.4     	18230.7     
4751      	73.1    	-60.43	3    	17.5    	249     	18305.9     	18235.2     
4752      	73.0    	-60.46	3    	17.4    	248     	18310.5     	18239.8     
4753      	73.0    	-60.49	3    	17.4    	247     	18315.0     	18244.3     
4754      	72.9    	-60.52	3    	17.4    	247     	18319.5     	18248.8     
4755      	72.9    	-60.55	3    	17.4    	246     	18324.1     	18253.3     
4756      	72.8    	-60.58	3    	17.3    	246     	18328.6     	18257.8     
4757      	72.8    	-60.61	3    	17.3    	245     	18333.2     	18262.3     
4758      	72.7    	-60.64	3    	17.3    	244     	18337.7     	18266.8     
4759      	72.6    	-60.67	3    	17.3    	244     	18342.3     	18271.4     
4760      	72.6    	-60.70	3    	17.3    	243     	18346.8     	18275.9     
4761      	72.5    	-60.73	3    	17.3    	242     	18351.4     	18280.4     
4762      	72.5    	-60.76	3    	17.3    	242     	18355.9     	18284.9     
4763      	72.4    	-60.79	3    	17.3    	241     	18360.4     	18289.4     
4764      	72.4    	-60.82	3    	17.3    	240     	18365.0     	18293.9     
4765      	72.3    	-60.85	3    	17.3    	240     	18369.5     	18298.4     
4766      	72.3    	-60.87	3    	17.3    	239     	18374.1     	18303.0     
4767      	72.2    	-60.90	3    	17.3    	238     	18378.6     	18307.5     
4768      	72.2    	-60.93	3    	17.3    	238     	18383.2     	18312.0     
4769      	72.1    	-60.96	3    	17.3    	237     	18387.7     	18316.5     
4770      	72.1    	-60.98	3    	17.3    	236     	18392.3     	18321.0     
4771      	72.0    	-61.01	3    	17.3    	236     	18396.8     	18325.5     
4772      	72.0    	-61.04	3    	17.2    	235     	18401.4     	18330.1     
4773      	71.9    	-61.07	3    	17.0    	234     	18406.0     	18334.6     
4774      	71.9    	-61.09	3    	16.9    	233     	18410.5     	18339.2     
4775      	71.8    	-61.12	3    	16.8    	232     	18415.1     	18343.7     
4776      	71.8    	-61.15	3    	16.7    	231     	18419.7     	18348.2     
4777      	71.7    	-61.18	3    	16.6    	230     	18424.2     	18352.8     
4778      	71.6    	-61.20	3    	16.5    	228     	18428.8     	18357.3     
4779      	71.6    	-61.23	3    	16.4    	227     	18433.4     	18361.9     
4780      	71.5    	-61.26	3    	16.3    	226     	18438.0     	18366.4     
4781      	71.5    	-61.29	3    	16.2    	225     	18442.5     	18370.9     
4782      	71.4    	-61.32	3    	16.1    	224     	18447.1     	18375.5     
4783      	71.4    	-61.35	3    	16.1    	223     	18451.7     	18380.0     
4784      	71.3    	-61.38	3    	16.0    	222     	18456.2     	18384.5     
4785      	71.3    	-61.41	3    	15.9    	221     	18460.8     	18389.1     
4786      	71.2    	-61.44	3    	15.9    	220     	18465.4     	18393.6     
4787      	71.2    	-61.47	3    	15.8    	218     	18469.9     	18398.2     
4788      	71.1    	-61.50	3    	15.8    	217     	18474.5     	18402.7     
4789      	71.1    	-61.54	3    	15.8    	216     	18479.1     	18407.2     
4790      	71.0    	-61.57	3    	15.7    	220     	18483.6     	18411.8     
4791      	71.0    	-61.60	3    	15.7    	224     	18488.2     	18416.3     
4792      	70.9    	-61.63	3    	15.7    	228     	18492.8     	18420.9     
4793      	70.9    	-61.66	3    	15.9    	231     	18497.4     	18425.4     
4794      	70.8    	-61.69	3    	16.0    	235     	18501.9     	18429.9     
4795      	70.8    	-61.72	3    	16.3    	238     	18506.5     	18434.5     
4796      	70.7    	-61.75	3    	16.6    	242     	18511.1     	18439.0     
4797      	70.7    	-61.79	3    	17.0    	245     	18515.6     	18443.5     
4798      	70.6    	-61.82	3    	17.4    	248     	18520.2     	18448.1     
4799      	70.6    	-61.85	3    	17.9    	251     	18524.8     	18452.6     
4800      	70.5    	-61.88	3    	18.4    	254     	18529.3     	18457.2     
4801      	70.5    	-61.92	3    	18.9    	257     	18533.9     	18461.7     
4802      	70.4    	-61.95	3    	19.5    	259     	18538.5     	18466.2     
4803      	70.3    	-61.98	3    	20.1    	262     	18543.1     	18470.8     
4804      	70.3    	-62.02	3    	20.8    	264     	18547.6     	18475.3     
4805      	70.2    	-62.05	3    	21.5    	266     	18552.2     	18479.9     
4806      	70.2    	-62.08	3    	22.2    	268     	18556.8     	18484.4     
4807      	70.1    	-62.12	3    	22.9    	270     	18561.3     	18488.9     
4808      	70.1    	-62.15	3    	23.1    	270     	18565.8     	18493.4     
4809      	70.0    	-62.18	3    	22.7    	269     	18570.3     	18497.8     
4810      	70.0    	-62.22	3    	22.4    	268     	18574.8     	18502.3     
4811      	69.9    	-62.25	3    	22.0    	268     	18579.2     	18506.7     
4812      	69.9    	-62.28	3    	21.7    	267     	18583.7     	18511.1     
4813      	69.8    	-62.32	3    	21.3    	266     	18588.1     	18515.6     
4814      	69.8    	-62.35	3    	21.0    	265     	18592.6     	18520.0     
4815      	69.7    	-62.38	3    	20.6    	264     	18597.1     	18524.4     
4816      	69.7    	-62.39	3    	20.3    	263     	18601.5     	18528.9     
4817      	69.6    	-62.40	3    	20.0    	262     	18606.0     	18533.3     
4818      	69.6    	-62.41	3    	19.6    	261     	18610.4     	18537.7     
4819      	69.5    	-62.41	3    	19.3    	260     	18614.9     	18542.1     
4820      	69.5    	-62.42	3    	19.0    	259     	18619.4     	18546.6     
4821      	69.4    	-62.42	3    	18.7    	258     	18623.8     	18551.0     
4822      	69.4    	-62.43	3    	18.4    	257     	18628.3     	18555.4     
4823      	69.3    	-62.43	3    	18.1    	256     	18632.8     	18559.9     
4824      	69.3    	-62.44	3    	17.8    	255     	18637.2     	18564.3     
4825      	69.2    	-62.45	3    	17.5    	253     	18641.7     	18568.7     
4826      	69.2    	-62.45	3    	17.3    	252     	18646.1     	18573.2     
4827      	69.1    	-62.46	3    	17.0    	251     	18650.6     	18577.6     
4828      	69.1    	-62.46	3    	16.8    	249     	18655.1     	18582.0     
4829      	69.0    	-62.47	3    	16.5    	248     	18659.5     	18586.5     
4830      	69.0    	-62.47	3    	16.3    	247     	18664.0     	18590.9     
4831      	68.9    	-62.48	3    	16.1    	245     	18668.4     	18595.3     
4832      	68.9    	-62.48	3    	15.9    	244     	18672.9     	18599.7     
4833      	68.8    	-62.47	3    	15.7    	242     	18677.4     	18604.2     
4834      	68.8    	-62.46	3    	15.5    	240     	18681.8     	18608.6     
4835      	68.7    	-62.46	3    	15.3    	239     	18686.3     	18613.0     
4836      	68.7    	-62.45	3    	15.2    	237     	18690.7     	18617.5     
4837      	68.6    	-62.45	3    	15.0    	235     	18695.2     	18621.9     
4838      	68.6    	-62.44	3    	14.9    	234     	18699.7     	18626.3     
4839      	68.5    	-62.43	3    	14.8    	232     	18704.1     	18630.8     
4840      	68.5    	-62.43	3    	14.7    	230     	18708.6     	18635.2     
4841      	68.4    	-62.42	3    	14.6    	228     	18713.0     	18639.6     
4842      	68.4    	-62.42	3    	14.5    	226     	18717.5     	18644.0     
4843      	68.4    	-62.41	3    	14.5    	224     	18722.0     	18648.5     
4844      	68.3    	-62.40	3    	14.4    	223     	18726.4     	18652.9     
4845      	68.3    	-62.40	3    	14.4    	221     	18730.9     	18657.3     
4846      	68.2    	-62.39	3    	14.4    	219     	18735.4     	18661.8     
4847      	68.2    	-62.39	3    	14.4    	217     	18739.8     	18666.2     
4848      	68.1    	-62.38	3    	14.4    	215     	18744.3     	18670.6     
4849      	68.1    	-62.37	3    	14.5    	213     	18748.7     	18675.1     
4850      	68.0    	-62.37	3    	14.5    	211     	18753.2     	18679.5     
4851      	68.0    	-62.37	3    	14.6    	210     	18757.7     	18683.9     
4852      	67.9    	-62.37	3    	14.7    	208     	18762.1     	18688.3     
4853      	67.9    	-62.37	3    	13.8    	208     	18766.6     	18692.8     
4854      	67.8    	-62.37	3    	12.8    	208     	18771.0     	18697.2     
4855      	67.8    	-62.37	3    	11.9    	208     	18775.5     	18701.6     
4856      	67.7    	-62.37	3    	10.9    	208     	18780.0     	18706.1     
4857      	67.7    	-62.36	3    	9.9     	208     	18784.4     	18710.5     
4858      	67.6    	-62.36	3    	9.0     	208     	18788.9     	18714.9     
4859      	67.6    	-62.36	3    	8.0     	208     	18793.3     	18719.4     
4860      	67.5    	-62.36	3    	7.0     	208     	18797.8     	18723.8     
4861      	67.5    	-62.36	3    	6.1     	208     	18802.1     	18728.1     
4862      	67.4    	-62.36	3    	5.1     	208     	18806.5     	18732.4     
4863      	67.4    	-62.36	3    	4.1     	208     	18810.8     	18736.7     
4864      	67.3    	-62.36	3    	3.2     	208     	18815.2     	18741.1     
4865      	67.3    	-62.36	3    	2.2     	208     	18819.6     	18745.4     
4866      	67.2    	-62.35	3    	1.2     	208     	18823.9     	18749.7     
4867      	67.2    	-62.34	3    	0.3     	208     	18828.3     	18754.1     
4868      	67.1    	-62.33	3    	0.2     	309     	18832.6     	18758.4     
4869      	67.1    	-62.32	3    	0.5     	309     	18837.0     	18762.7     
4870      	67.0    	-62.30	3    	0.7     	309     	18841.4     	18767.0     
4871      	67.0    	-62.29	3    	1.0     	309     	18845.7     	18771.4     
4872      	67.0    	-62.28	3    	1.3     	309     	18850.1     	18775.7     
4873      	66.9    	-62.27	3    	1.5     	309     	18854.4     	18780.0     
4874      	66.9    	-62.26	3    	1.8     	309     	18858.8     	18784.4     
4875      	66.8    	-62.25	3    	2.0     	309     	18863.1     	18788.7     
4876      	66.8    	-62.24	3    	2.3     	309     	18867.5     	18793.0     
4877      	66.7    	-62.23	3    	2.6     	309     	18871.9     	18797.3     
4878      	66.7    	-62.22	3    	2.8     	309     	18876.2     	18801.7     
4879      	66.6    	-62.21	3    	3.1     	309     	18880.6     	18806.0     
4880      	66.6    	-62.20	3    	3.4     	309     	18884.9     	18810.3     
4881      	66.5    	-62.21	3    	3.6     	309     	18889.3     	18814.7     
4882      	66.5    	-62.21	3    	3.9     	309     	18893.7     	18819.0     
4883      	66.4    	-62.21	3    	4.2     	309     	18898.0     	18823.3     
4884      	66.4    	-62.21	3    	4.4     	309     	18902.4     	18827.6     
4885      	66.3    	-62.21	3    	4.7     	309     	18906.7     	18832.0     
